type,days_for_shipping_(real),days_for_shipment_(scheduled),benefit_per_order,sales_per_customer,delivery_status,late_delivery_risk,category_id,category_name,customer_city,customer_country,customer_fname,customer_id,customer_lname,customer_segment,customer_state,customer_street,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,product_status,shipping_date,shipping_mode,order_year,order_month,order_day,delivery_days,order_weekday
PAYMENT,5,2,10.46000004,139.5,Late delivery,1,24,Women's Apparel,Escondido,EE. UU.,Angela,10615,Howard,Corporate,CA,5656 Jagged Knoll,92027.0,5,Golf,35.30410004,-119.0736389,Africa,Kinshasa,República Democrática del Congo,10615,2016-10-29 17:48:00,45744,502,10.5,0.07,114335,50.0,0.079999998,3,150.0,139.5,10.46000004,Central Africa,Kinshasa,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-11-03 17:48:00,Second Class,2016,October,29,5,Saturday
PAYMENT,2,1,70.55000305,235.1600037,Late delivery,1,17,Cleats,Canton,EE. UU.,Mary,5033,Smith,Corporate,MI,7362 Jagged Cape,48187.0,4,Apparel,42.34844208,-83.43744659,Pacific Asia,Qom,Irán,5033,2016-10-10 19:03:00,44446,365,4.800000191,0.02,110965,59.99000168,0.300000012,4,239.9600067,235.1600037,70.55000305,South Asia,Qom,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-10-12 19:03:00,First Class,2016,October,10,2,Monday
PAYMENT,5,4,5.440000057,43.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Kimberly,2703,Smith,Corporate,PR,8736 Wishing Hickory Townline,725.0,5,Golf,18.2091713,-66.37055206,Europe,Sabadell,España,2703,2017-08-03 02:21:00,64744,502,6.5,0.129999995,161830,50.0,0.129999995,1,50.0,43.5,5.440000057,Southern Europe,Cataluña,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-08-08 02:21:00,Standard Class,2017,August,3,5,Thursday
PAYMENT,5,4,31.18000031,283.480011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,7190,Mckinney,Consumer,PR,7168 Emerald Field,725.0,7,Fan Shop,18.28671837,-66.37055206,Pacific Asia,Yakarta,Indonesia,7190,2015-10-28 16:23:00,20599,957,16.5,0.059999999,51467,299.980011,0.109999999,1,299.980011,283.480011,31.18000031,Southeast Asia,Yakarta,PENDING_PAYMENT,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2015-11-02 16:23:00,Standard Class,2015,October,28,5,Wednesday
PAYMENT,3,4,118.0599976,245.9600067,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,5907,Proctor,Consumer,PR,9483 Old Bank,725.0,4,Apparel,18.22173882,-66.37062836,Pacific Asia,Geelong,Australia,5907,2015-11-14 14:05:00,21757,365,53.99000168,0.180000007,54429,59.99000168,0.479999989,5,299.9500122,245.9600067,118.0599976,Oceania,Victoria,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-11-17 14:05:00,Standard Class,2015,November,14,3,Saturday
DEBIT,4,4,-9.720000267,36.38999939,Shipping on time,0,29,Shop By Sport,El Paso,EE. UU.,Evelyn,10312,Lowe,Consumer,TX,5470 Indian Fawn Common,79912.0,5,Golf,31.85786057,-106.585701,Europe,Marseille,Francia,10312,2015-06-04 07:50:00,10573,627,3.599999905,0.090000004,26474,39.99000168,-0.270000011,1,39.99000168,36.38999939,-9.720000267,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-06-08 07:50:00,Standard Class,2015,June,4,4,Thursday
DEBIT,5,4,37.86000061,143.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Diana,9962,Smith,Consumer,PR,1475 Red Creek Stead,725.0,7,Fan Shop,18.20230675,-66.37059021,LATAM,Resende,Brasil,9962,2015-04-03 05:28:00,6319,1014,6.0,0.039999999,15817,49.97999954,0.25999999,3,149.9400024,143.9400024,37.86000061,South America,Río de Janeiro,COMPLETE,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2015-04-08 05:28:00,Standard Class,2015,April,3,5,Friday
DEBIT,2,4,69.30000305,197.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Mary,7706,Cook,Consumer,PR,6312 Noble Apple Woods,725.0,7,Fan Shop,18.25103569,-66.37057495,LATAM,Las Tunas,Cuba,7706,2015-04-10 20:21:00,6841,1073,2.0,0.01,17124,199.9900055,0.349999994,1,199.9900055,197.9900055,69.30000305,Caribbean,Las Tunas,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2015-04-12 20:21:00,Standard Class,2015,April,10,2,Friday
TRANSFER,5,4,39.40999985,140.7599945,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Timothy,1928,Rojas,Consumer,PR,1865 Bright Dale Walk,725.0,5,Golf,18.2548275,-66.37056732,Pacific Asia,Bursa,Turquía,1928,2016-12-11 00:03:00,48639,627,19.20000076,0.119999997,121637,39.99000168,0.280000001,4,159.9600067,140.7599945,39.40999985,West Asia,Bursa,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-12-16 00:03:00,Standard Class,2016,December,11,5,Sunday
TRANSFER,3,4,19.54999924,42.5,Advance shipping,0,24,Women's Apparel,Chicago,EE. UU.,Christopher,9045,Townsend,Corporate,IL,7494 Emerald Terrace,60636.0,5,Golf,41.77416611,-87.66143799,LATAM,Pinar del Río,Cuba,9045,2017-05-03 02:29:00,58442,502,7.5,0.150000006,146285,50.0,0.460000008,1,50.0,42.5,19.54999924,Caribbean,Pinar del Río,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-05-06 02:29:00,Standard Class,2017,May,3,3,Wednesday
DEBIT,5,4,7.840000153,195.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Elizabeth,8984,Bowen,Home Office,PR,4123 Cinder Acres,725.0,5,Golf,18.27434921,-66.37058258,Europe,Herne,Alemania,8984,2017-08-24 22:07:00,66239,627,4.0,0.02,165594,39.99000168,0.039999999,5,199.9499969,195.9499969,7.840000153,Western Europe,Renania del Norte-Westfalia,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-08-29 22:07:00,Standard Class,2017,August,24,5,Thursday
TRANSFER,2,4,-361.0899963,251.9799957,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Alexander,7631,Nguyen,Corporate,PR,7571 Clear Apple Corner,725.0,7,Fan Shop,18.241045,-66.37056732,Pacific Asia,Liaocheng,China,7631,2015-11-30 08:07:00,22836,957,48.0,0.159999996,57159,299.980011,-1.429999948,1,299.980011,251.9799957,-361.0899963,Eastern Asia,Shandong,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2015-12-02 08:07:00,Standard Class,2015,November,30,2,Monday
DEBIT,4,4,17.42000008,197.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Mary,8842,Gomez,Corporate,PR,2127 Middle Goose Mews,725.0,7,Fan Shop,18.21740723,-66.37062836,LATAM,Estelí,Nicaragua,8842,2017-02-16 08:32:00,53253,1073,2.0,0.01,133072,199.9900055,0.090000004,1,199.9900055,197.9900055,17.42000008,Central America,Estelí,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2017-02-20 08:32:00,Standard Class,2017,February,16,4,Thursday
TRANSFER,2,2,66.58999634,183.4499969,Shipping on time,0,76,Women's Clothing,Bronx,EE. UU.,Halla,20704,Carlson,Corporate,NY,3204 Clear Parade,10456.0,4,Apparel,40.8717041,-73.87045288,Pacific Asia,Denpasar,Indonesia,20704,2018-01-31 05:04:00,77151,1363,32.36999893,0.150000006,180466,215.8200073,0.360000014,1,215.8200073,183.4499969,66.58999634,Southeast Asia,Bali,PROCESSING,1363,76,Summer dresses,215.8200073,0,2018-02-02 05:04:00,Second Class,2018,January,31,2,Wednesday
CASH,0,0,-60.75,331.980011,Shipping on time,0,45,Fishing,Ontario,EE. UU.,Mary,8361,King,Corporate,CA,7011 Burning Park,91762.0,7,Fan Shop,35.18488693,-120.7032623,LATAM,Arauca,Colombia,8361,2015-05-19 02:15:00,9461,1004,68.0,0.170000002,23630,399.980011,-0.180000007,1,399.980011,331.980011,-60.75,South America,Arauca,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2015-05-19 14:15:00,Same Day,2015,May,19,0,Tuesday
PAYMENT,2,1,-4.650000095,185.9900055,Late delivery,1,48,Water Sports,San Diego,EE. UU.,Robert,9128,Smith,Corporate,CA,8773 Dewy Blossom Line,92129.0,7,Fan Shop,32.77582169,-117.1399307,Europe,Paris,Francia,9128,2017-08-20 10:54:00,65933,1073,14.0,0.07,164771,199.9900055,-0.029999999,1,199.9900055,185.9900055,-4.650000095,Western Europe,Isla de Francia,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2017-08-22 10:54:00,First Class,2017,August,20,2,Sunday
PAYMENT,3,4,-9.359999657,25.5,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Thomas,4766,Smith,Home Office,PR,2650 Hidden Common,725.0,5,Golf,18.21829605,-66.3705368,Pacific Asia,Zigong,China,4766,2015-11-24 03:34:00,22412,642,4.5,0.150000006,56091,30.0,-0.370000005,1,30.0,25.5,-9.359999657,Eastern Asia,Sichuan,PENDING_PAYMENT,642,29,Columbia Men's PFG Anchor Tough T-Shirt,30.0,0,2015-11-27 03:34:00,Standard Class,2015,November,24,3,Tuesday
DEBIT,2,4,25.72999954,79.18000031,Advance shipping,0,29,Shop By Sport,Albuquerque,EE. UU.,Kathleen,6454,Smith,Corporate,NM,2887 Gentle Island Highway,87105.0,5,Golf,35.06517029,-106.6699524,USCA,Los Angeles,Estados Unidos,6454,2016-07-14 07:58:00,38386,627,0.800000012,0.01,95800,39.99000168,0.330000013,2,79.98000336,79.18000031,25.72999954,West of USA ,California,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-07-16 07:58:00,Standard Class,2016,July,14,2,Thursday
DEBIT,2,4,88.73000336,227.5,Advance shipping,0,24,Women's Apparel,Brownsville,EE. UU.,Mary,4945,Meza,Consumer,TX,6174 Honey Lookout,78520.0,5,Golf,25.90687752,-97.49913788,Pacific Asia,Korba,India,4945,2016-01-08 07:32:00,25506,502,22.5,0.090000004,63907,50.0,0.389999986,5,250.0,227.5,88.73000336,South Asia,Chhattisgarh,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-01-10 07:32:00,Standard Class,2016,January,8,2,Friday
CASH,5,2,41.04999924,87.33000183,Late delivery,1,37,Electronics,Beaverton,EE. UU.,Thomas,7110,Farley,Consumer,OR,593 Silent Dale Pointe,97007.0,6,Outdoors,45.48323059,-122.8469543,Pacific Asia,Chennai,India,7110,2016-01-10 14:53:00,25664,828,8.640000343,0.090000004,64275,31.98999977,0.469999999,3,95.97000122,87.33000183,41.04999924,South Asia,Tamil Nadu,CLOSED,828,37,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0,2016-01-15 14:53:00,Second Class,2016,January,10,5,Sunday
DEBIT,6,4,18.89999962,42.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Michael,6958,Pham,Corporate,PR,923 Tawny Goose Corners,725.0,5,Golf,18.2329216,-66.37051392,Europe,Grodno,Bielorrusia,6958,2016-12-10 22:39:00,48635,502,8.0,0.159999996,121629,50.0,0.449999988,1,50.0,42.0,18.89999962,Eastern Europe,Grodno,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-12-16 22:39:00,Standard Class,2016,December,10,6,Saturday
CASH,6,2,160.8600006,494.9500122,Late delivery,1,9,Cardio Equipment,Houston,EE. UU.,Kathy,688,Gross,Consumer,TX,2499 Clear Dell,77081.0,3,Footwear,26.17291832,-97.68328857,Pacific Asia,Gold Coast,Australia,688,2016-03-22 03:55:00,30565,191,5.0,0.01,76406,99.98999786,0.330000013,5,499.9500122,494.9500122,160.8600006,Oceania,Queensland,CLOSED,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2016-03-28 03:55:00,Second Class,2016,March,22,6,Tuesday
TRANSFER,3,2,12.27999973,163.7700043,Late delivery,1,17,Cleats,New York,EE. UU.,Gary,9115,Clayton,Home Office,NY,5645 Broad Jetty,10028.0,4,Apparel,40.77602005,-73.95201111,Europe,Birmingham,Reino Unido,9115,2015-08-17 18:14:00,15672,365,16.20000076,0.090000004,39181,59.99000168,0.079999998,3,179.9700012,163.7700043,12.27999973,Northern Europe,Inglaterra,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-08-20 18:14:00,Second Class,2015,August,17,3,Monday
DEBIT,2,4,23.26000023,49.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Emma,5352,Richards,Home Office,PR,1438 Round Trail,725.0,7,Fan Shop,18.29712105,-66.37052155,USCA,Salem,Estados Unidos,5352,2016-05-25 09:47:00,34966,1014,0.5,0.01,87366,49.97999954,0.469999999,1,49.97999954,49.47999954,23.26000023,West of USA ,Oregón,COMPLETE,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-05-27 09:47:00,Standard Class,2016,May,25,2,Wednesday
TRANSFER,6,4,80.18000031,296.980011,Late delivery,1,43,Camping & Hiking,Tucson,EE. UU.,Deborah,9287,Smith,Consumer,AZ,9918 Cinder Fawn Estates,85719.0,7,Fan Shop,32.27982712,-110.9582291,LATAM,Coyoacán,México,9287,2017-02-09 00:19:00,52750,957,3.0,0.01,131874,299.980011,0.270000011,1,299.980011,296.980011,80.18000031,Central America,Distrito Federal,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2017-02-15 00:19:00,Standard Class,2017,February,9,6,Thursday
PAYMENT,3,2,62.97000122,179.9299927,Late delivery,1,46,Indoor/Outdoor Games,York,EE. UU.,Mary,8890,Rhodes,Corporate,PA,3865 Grand Robin Crossing,17404.0,7,Fan Shop,40.04462051,-76.76133728,Pacific Asia,Depok,Indonesia,8890,2016-01-12 16:59:00,25807,1014,19.98999977,0.100000001,64606,49.97999954,0.349999994,4,199.9199982,179.9299927,62.97000122,Southeast Asia,Yogyakarta,PENDING_PAYMENT,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-01-15 16:59:00,Second Class,2016,January,12,3,Tuesday
PAYMENT,2,2,13.19999981,149.9900055,Shipping on time,0,48,Water Sports,Hanover,EE. UU.,Mary,2705,Smith,Corporate,PA,8679 Dusty Creek Place,17331.0,7,Fan Shop,39.79858017,-77.03074646,Pacific Asia,Qom,Irán,2705,2016-12-05 15:07:00,48271,1073,50.0,0.25,120735,199.9900055,0.090000004,1,199.9900055,149.9900055,13.19999981,South Asia,Qom,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-12-07 15:07:00,Second Class,2016,December,5,2,Monday
PAYMENT,2,4,4.730000019,47.25,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Anna,7517,Sullivan,Consumer,PR,1296 Sleepy Creek Terrace,725.0,5,Golf,18.25199127,-66.37049866,Pacific Asia,Ankara,Turquía,7517,2016-12-08 09:41:00,48461,502,2.75,0.059999999,121193,50.0,0.100000001,1,50.0,47.25,4.730000019,West Asia,Ankara,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-12-10 09:41:00,Standard Class,2016,December,8,2,Thursday
DEBIT,6,4,-2.549999952,196.0,Late delivery,1,24,Women's Apparel,Bismarck,EE. UU.,Mary,4403,Evans,Corporate,ND,5953 Lost Plaza,58501.0,5,Golf,46.81184387,-100.7877197,USCA,Mount Vernon,Estados Unidos,4403,2016-06-15 20:27:00,36435,502,4.0,0.02,90981,50.0,-0.01,4,200.0,196.0,-2.549999952,East of USA,Nueva York,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-06-21 20:27:00,Standard Class,2016,June,15,6,Wednesday
CASH,6,4,132.2899933,293.980011,Late delivery,1,43,Camping & Hiking,Mission Viejo,EE. UU.,Mary,9644,Koch,Consumer,CA,7377 Jagged Nook,92692.0,7,Fan Shop,33.64875412,-117.6374283,Africa,Benguela,Angola,9644,2016-12-05 04:16:00,48240,957,6.0,0.02,120654,299.980011,0.449999988,1,299.980011,293.980011,132.2899933,Central Africa,Benguela,CLOSED,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2016-12-11 04:16:00,Standard Class,2016,December,5,6,Monday
DEBIT,3,4,73.08000183,260.980011,Advance shipping,0,43,Camping & Hiking,Wyandotte,EE. UU.,Mary,12222,Smith,Home Office,MI,1525 Jagged Barn Highlands,48192.0,7,Fan Shop,42.21765137,-83.18075562,Europe,Colchester,Reino Unido,12222,2015-10-22 19:33:00,20197,957,39.0,0.129999995,50460,299.980011,0.280000001,1,299.980011,260.980011,73.08000183,Northern Europe,Inglaterra,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2015-10-25 19:33:00,Standard Class,2015,October,22,3,Thursday
CASH,6,4,12.65999985,84.40000153,Late delivery,1,72,Pet Supplies,Detroit,EE. UU.,Kim,16413,Gray,Consumer,MI,8341 Stony Avenue,48224.0,11,Pet Shop,42.41482544,-82.9394455,Pacific Asia,Bangkok,Tailandia,16413,2017-11-29 13:45:00,72860,1359,0.0,0.0,176175,84.40000153,0.150000006,1,84.40000153,84.40000153,12.65999985,Southeast Asia,Bangkok,CLOSED,1359,72,Adult dog supplies,84.40000153,0,2017-12-05 13:45:00,Standard Class,2017,November,29,6,Wednesday
CASH,4,2,78.72000122,163.9900055,Late delivery,1,48,Water Sports,La Mesa,EE. UU.,Mary,9490,Glass,Corporate,CA,8804 Cinder Dale Carrefour,91941.0,7,Fan Shop,32.77082825,-117.0080795,USCA,New York City,Estados Unidos,9490,2016-08-18 02:29:00,40768,1073,36.0,0.180000007,101733,199.9900055,0.479999989,1,199.9900055,163.9900055,78.72000122,East of USA,Nueva York,CLOSED,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-08-22 02:29:00,Second Class,2016,August,18,4,Thursday
PAYMENT,0,0,75.58999634,251.9799957,Shipping on time,0,43,Camping & Hiking,Tampa,EE. UU.,Douglas,84,Smith,Consumer,FL,6540 Emerald Turnabout,33624.0,7,Fan Shop,34.02510834,-117.9581146,Europe,Vilna,Lituania,84,2017-01-07 01:35:00,50493,957,48.0,0.159999996,126164,299.980011,0.300000012,1,299.980011,251.9799957,75.58999634,Northern Europe,Vilna,PENDING_PAYMENT,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2017-01-07 13:35:00,Same Day,2017,January,7,0,Saturday
DEBIT,4,4,80.62999725,167.9799957,Shipping on time,0,9,Cardio Equipment,Annandale,EE. UU.,Evelyn,2131,Green,Consumer,VA,5149 Dusty Pony Common,22003.0,3,Footwear,38.81283569,-77.18642426,LATAM,Bayamo,Cuba,2131,2017-02-22 23:57:00,53708,191,32.0,0.159999996,134264,99.98999786,0.479999989,2,199.9799957,167.9799957,80.62999725,Caribbean,Granma,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2017-02-26 23:57:00,Standard Class,2017,February,22,4,Wednesday
PAYMENT,2,1,29.10000038,59.38999939,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Deborah,7883,Park,Corporate,PR,5074 Grand Rabbit Promenade,725.0,4,Apparel,18.27087593,-66.3706131,Pacific Asia,Daca,Bangladés,7883,2016-03-08 17:57:00,29646,365,0.600000024,0.01,74170,59.99000168,0.49000001,1,59.99000168,59.38999939,29.10000038,South Asia,Daca,PAYMENT_REVIEW,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-03-10 17:57:00,First Class,2016,March,8,2,Tuesday
PAYMENT,2,4,80.63999939,167.9900055,Advance shipping,0,48,Water Sports,New Bedford,EE. UU.,Michael,960,Mcdonald,Consumer,MA,7002 Blue Place,2740.0,7,Fan Shop,41.66638184,-70.93328095,LATAM,Manaus,Brasil,960,2017-05-11 01:04:00,58986,1073,32.0,0.159999996,147655,199.9900055,0.479999989,1,199.9900055,167.9900055,80.63999939,South America,Amazonas,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2017-05-13 01:04:00,Standard Class,2017,May,11,2,Thursday
TRANSFER,4,4,-7.429999828,172.7700043,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,Jeffrey,11584,Wilcox,Consumer,PR,864 Iron Spring Stead,725.0,4,Apparel,18.22689438,-66.37062836,Europe,Montecatini Terme,Italia,11584,2017-08-20 16:10:00,65948,365,7.199999809,0.039999999,164818,59.99000168,-0.039999999,3,179.9700012,172.7700043,-7.429999828,Southern Europe,Toscana,SUSPECTED_FRAUD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-08-24 16:10:00,Standard Class,2017,August,20,4,Sunday
PAYMENT,5,4,44.33000183,392.2600098,Late delivery,1,66,Crafts,San Juan,Puerto Rico,Fiora,18397,Roberson,Consumer,PR,1984 Colonial Elk Close,921.0,4,Apparel,32.19956207,-111.0086136,Pacific Asia,Ho Chi Minh City,Vietnam,18397,2017-12-28 12:50:00,74844,1353,69.22000122,0.150000006,178159,461.480011,0.109999999,1,461.480011,392.2600098,44.33000183,Southeast Asia,Ciudad Ho Chi Minh,PENDING_PAYMENT,1353,66,Porcelain crafts,461.480011,0,2018-01-02 12:50:00,Standard Class,2017,December,28,5,Thursday
TRANSFER,5,2,45.99000168,146.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,8155,Zhang,Corporate,PR,3541 Foggy Way,725.0,7,Fan Shop,18.24482346,-66.37057495,Europe,Halle,Alemania,8155,2015-07-30 09:30:00,14414,1014,3.0,0.02,36055,49.97999954,0.310000002,3,149.9400024,146.9400024,45.99000168,Western Europe,Renania del Norte-Westfalia,PENDING,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2015-08-04 09:30:00,Second Class,2015,July,30,5,Thursday
DEBIT,4,4,34.29000092,97.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Robert,7543,Roberson,Consumer,PR,8426 Dusty Fox Passage,725.0,7,Fan Shop,18.22977448,-66.37055206,Europe,Rillieux-la-Pape,Francia,7543,2017-09-06 02:18:00,67073,1014,2.0,0.02,167662,49.97999954,0.349999994,2,99.95999908,97.95999908,34.29000092,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2017-09-10 02:18:00,Standard Class,2017,September,6,4,Wednesday
DEBIT,3,4,94.05999756,191.9700012,Advance shipping,0,17,Cleats,Rock Hill,EE. UU.,Paul,7370,Hanna,Corporate,SC,2264 Thunder Abbey,29730.0,4,Apparel,34.88773346,-81.04732513,LATAM,Tlalnepantla,México,7370,2015-04-23 10:00:00,7702,365,47.99000168,0.200000003,19260,59.99000168,0.49000001,4,239.9600067,191.9700012,94.05999756,Central America,México,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-04-26 10:00:00,Standard Class,2015,April,23,3,Thursday
TRANSFER,2,1,6.269999981,284.980011,Shipping canceled,0,43,Camping & Hiking,Caguas,Puerto Rico,Kathy,11517,Kelley,Consumer,PR,9916 Wishing Manor,725.0,7,Fan Shop,18.23433113,-66.37055969,LATAM,San Luis Potosí,México,11517,2017-02-17 09:46:00,53325,957,15.0,0.050000001,133242,299.980011,0.02,1,299.980011,284.980011,6.269999981,Central America,San Luis Potosí,SUSPECTED_FRAUD,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2017-02-19 09:46:00,First Class,2017,February,17,2,Friday
TRANSFER,2,4,2.089999914,27.89999962,Advance shipping,0,26,Girls' Apparel,Wheaton,EE. UU.,Albert,6597,Smith,Corporate,IL,7811 Red Embers Road,60187.0,5,Golf,38.13679504,-88.89657593,Pacific Asia,Hanoi,Vietnam,6597,2015-12-17 17:01:00,24026,564,2.099999905,0.07,60123,30.0,0.079999998,1,30.0,27.89999962,2.089999914,Southeast Asia,Th? Dô Hà N?i,PROCESSING,564,26,Nike Men's Deutschland Weltmeister Winners Bl,30.0,0,2015-12-19 17:01:00,Standard Class,2015,December,17,2,Thursday
PAYMENT,3,2,45.24000168,173.9900055,Late delivery,1,48,Water Sports,Sun Valley,EE. UU.,Danielle,1660,Price,Corporate,CA,409 Iron Park,91352.0,7,Fan Shop,37.96720505,-122.0621033,USCA,Columbia,Estados Unidos,1660,2016-04-03 02:09:00,31382,1073,26.0,0.129999995,78448,199.9900055,0.25999999,1,199.9900055,173.9900055,45.24000168,South of  USA ,Carolina del Sur,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-04-06 02:09:00,Second Class,2016,April,3,3,Sunday
DEBIT,5,2,71.40000153,254.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,John,1596,Hammond,Consumer,PR,7094 Misty Wynd,725.0,7,Fan Shop,18.25463486,-66.37058258,Europe,Castelldefels,España,1596,2015-06-02 10:38:00,10444,957,45.0,0.150000006,26149,299.980011,0.280000001,1,299.980011,254.9799957,71.40000153,Southern Europe,Cataluña,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2015-06-07 10:38:00,Second Class,2015,June,2,5,Tuesday
